,first_date,return_percent
542,1916-03-01,7.934201384700801
543,1916-04-01,8.294287389592881
544,1916-05-01,8.232857367820866
545,1916-06-01,8.207572926821992
546,1916-07-01,7.981165101513121
547,1916-08-01,7.7398986528278035
548,1916-09-01,7.019032981026352
549,1916-10-01,6.921099447366075
550,1916-11-01,6.879516416501552
551,1916-12-01,7.231033673068099
552,1917-01-01,7.198963661476765
553,1917-02-01,7.543877004249744
554,1917-03-01,7.304770169596098
555,1917-04-01,7.320704754607976
556,1917-05-01,7.38531312015982
557,1917-06-01,7.462044317772598
558,1917-07-01,7.590205388009297
559,1917-08-01,7.47763446935652
560,1917-09-01,7.543655515994296
561,1917-10-01,7.9084680277569985
562,1917-11-01,8.207872928907612
563,1917-12-01,8.368443828412332
564,1918-01-01,7.998091383659345
565,1918-02-01,7.735373415030344
566,1918-03-01,7.873186678665012
567,1918-04-01,8.259192758433453
568,1918-05-01,8.32831701485144
569,1918-06-01,8.494265978055138
570,1918-07-01,8.199722536539
571,1918-08-01,7.922010460433038
572,1918-09-01,7.890831692850897
573,1918-10-01,7.925518489337446
574,1918-11-01,7.683685784211547
575,1918-12-01,7.829384162026765
576,1919-01-01,7.782234759621831
577,1919-02-01,7.6705173699384455
578,1919-03-01,7.620117872762022
579,1919-04-01,7.591884824875095
580,1919-05-01,7.361089931859333
581,1919-06-01,7.109906708352609
582,1919-07-01,7.010884056188682
583,1919-08-01,7.231027103149978
584,1919-09-01,7.214640253392157
585,1919-10-01,7.22510628226487
586,1919-11-01,7.438473071104501
587,1919-12-01,7.731126798034471
588,1920-01-01,7.72599991698999
589,1920-02-01,8.128029079433375
590,1920-03-01,7.9504783654396505
591,1920-04-01,8.172200513020812
592,1920-05-01,8.54219819576203
593,1920-06-01,8.703741121542308
594,1920-07-01,8.276999017033182
595,1920-08-01,8.46327501312103
596,1920-09-01,8.462415531304913
597,1920-10-01,8.706946282783946
598,1920-11-01,8.941728596858777
599,1920-12-01,9.347784078589715
600,1921-01-01,9.330791554006268
601,1921-02-01,9.508190804957906
602,1921-03-01,9.580099816717013
603,1921-04-01,9.71082451683638
604,1921-05-01,9.629697179969154
605,1921-06-01,9.901720227751753
606,1921-07-01,9.809457263769161
607,1921-08-01,9.822839767549363
608,1921-09-01,9.830422107441805
609,1921-10-01,9.864131878604955
610,1921-11-01,9.641806556651611
611,1921-12-01,9.700512016900497
612,1922-01-01,9.69816318365222
613,1922-02-01,9.575377795328022
614,1922-03-01,9.496914727167315
615,1922-04-01,9.37872572983971
616,1922-05-01,9.2735151817815
617,1922-06-01,9.430927501425534
618,1922-07-01,9.333199365792865
619,1922-08-01,9.032255005723332
